meaning,participant,round,pair,totalPath,totalAmplitude,totalBbmv,totalVelocity,totalPartitioning,totalConvexHull,peakAcceleration,condition
lowic,p122,1,P121_P122_Z,35.934390888698765,31.75098766032949,5705.951230258526,7.9849680065300035,4.46360153256705,567.6135755819707,1165.283050340342,sit
patelnia,p001,2,P001_P002_Z,73.41207408142911,31.116394836486247,9074.501831005486,11.625439090158684,6.111111111111111,1642.2467592436042,2047.880382642934,sit
strzelac,p125,1,P125_P126_Z,19.385400264662973,17.654808949459284,2471.767457912034,6.257981611646352,3.1340996168582373,185.42851197457125,615.0672134965916,sit
gwozdz,p053,1,P053_P054_Z,257.8841189090937,50.838948634973605,39387.65478098436,11.749273917057936,23.754789272030653,10821.74396086645,3882.575082446293,stand
rower,p111,2,P111_P112_Z,33.51008218625854,53.68516798417684,3198.3512940216256,10.03710367042325,2.992337164750958,765.038649866886,1067.268938759845,sit
luk,p107,3,P107_P108_Z,66.94487384611114,37.40396330525498,41614.39978745333,9.770973049644258,5.8773946360153255,9217.11556929079,788.4356608478274,stand
schody,p039,3,P039_P040_Z,33.46240435952551,141.5039384106897,20452.83563064935,12.533718727862595,2.363984674329502,2209.688518544649,542.5446656541438,stand
smazyc,p060,2,P059_P060_Z,70.25836063633916,59.68857954194862,6376.405014682617,15.578511286594324,4.923371647509579,1606.5292396834604,1371.2054254031636,stand
jablko,p079,2,P079_P080_Z,93.83775436569032,36.30256147198589,22566.551159530693,13.95170655272695,5.291187739463601,5281.371843607246,1736.0098935085402,stand
drabina,p048,2,P047_P048_Z,98.62598212098057,75.8257096924377,70234.90350044327,25.97519627500293,3.348659003831417,11786.68136529775,2555.869416803698,stand
chodzic,p043,1,P043_P044_Z,240.34237207457147,32.792482349381416,337017.6536157827,42.39042246632203,4.21455938697318,139603.41571099302,4166.735555251783,stand
obierac,p043,3,P043_P044_Z,62.888698466571896,244.91708317329756,32159.942033870244,22.20653781222989,2.0881226053639845,6145.7579577192055,1836.9429584808136,stand
laska,p060,1,P059_P060_Z,64.8281649614486,81.87701343932972,13790.089316939211,10.986829761673176,5.988505747126437,2218.414851060421,1184.7035860107171,stand
luneta,p113,3,P113_P114_Z,18.024882641639238,71.02548698219466,10344.209227399222,13.612418685284096,0.9003831417624522,153.75133743840954,608.8722417339703,sit
strzelac,p021,1,P021_P022_Z,40.86585613787682,96.82740806064722,8898.96828335302,6.7604158930729135,5.045977011494253,1904.574023784165,1943.0979729362955,stand
obierac,p105,2,P105_P106_Z,262.52952714630845,93.53372570836667,82643.57631756435,17.91348787525485,15.080459770114942,21175.280963530517,2986.8713917951363,stand
butelka,p020,1,P019_P020_Z,64.30488375135515,81.19924404338722,18395.191707717862,15.017900304492036,3.927203065134099,2227.089241716838,1223.9849800089291,stand
patelnia,p093,1,P093_P094_Z,368.2054434176928,29.113541100208987,47751.60235013146,13.74811435336754,33.37931034482759,12746.748484268615,2616.7803323106755,stand
obierac,p123,2,P123_P124_Z,45.22683893460392,83.64071365714881,13030.690432834572,10.557017504316455,3.632183908045977,1805.8392284198217,1419.5645943527036,sit
gwozdz,p118,1,P117_P118_Z,55.84998729348591,39.9148893270869,16147.713080207082,6.395863112199889,9.708812260536398,1764.3723880663852,1775.7212674453472,sit
smazyc,p004,3,P003_P004_Z,77.89898015947732,17.973935308217328,7517.899278140569,10.085835160846573,8.084291187739463,1319.8252600256387,1071.82218757833,sit
skakanka,p044,1,P043_P044_Z,259.0471781261583,61.80025271271158,45296.700958370486,49.00766283858847,6.026819923371647,11299.161981350017,3294.1577418450183,stand
jablko,p037,1,P037_P038_Z,90.52944032915352,77.91933696613329,76381.27320589154,14.34639980088887,5.314176245210728,10816.564302538436,1242.079478884748,stand
wchodzic,p123,1,P123_P124_Z,57.98486854706908,48.34125139321463,8282.316300482962,11.876742199729035,4.46360153256705,1781.60944378535,992.3137633896084,sit
luk,p027,1,P027_P028_Z,139.2950480830046,84.59666891450159,18408.86427112464,8.908907705816818,15.00766283524904,4778.228085103467,1839.6120821098973,sit
butelka,p063,3,P063_P064_Z,37.619214403889,43.9073355495926,4483.786054354196,12.95939417432547,1.9272030651341,647.8486226513987,824.5336128520329,sit
lowic,p075,2,P075_P076_Z,112.77201073165038,114.08436374553229,58613.91467335472,11.767423679764226,9.578544061302685,12416.971512560664,3344.0545871368577,stand
luneta,p109,2,P109_P110_Z,32.080333397589385,97.07744705052195,28000.131003667542,15.120189176373174,1.6475095785440612,1405.1549297606211,958.0274983269828,stand
skakac,p007,3,P007_P008_Z,40.33794024474562,47.46587453542535,2184.403343713948,9.650294359274424,4.915708812260537,398.8948396171433,982.3019978965812,sit
skakac,p001,3,P001_P002_Z,17.923414601225883,45.355232027604046,1030.654948375878,7.725650793814414,2.32183908045977,140.77537717741927,782.2089972263457,sit
smazyc,p103,1,P103_P104_Z,136.99732836242916,71.30378904349128,34672.09153137368,8.631223349888897,11.865900383141762,6542.26058048702,4278.551195604959,stand
obierac,p130,1,P129_P130_Z,111.46483631353324,43.84134923432931,3072.5139948793867,6.8770749238682365,16.697318007662837,979.105749044664,1022.5335510069068,sit
laska,p118,1,P117_P118_Z,141.9026181960631,43.110370274025975,40137.144908022026,6.663230849774746,20.45210727969349,10696.336549891492,1312.6976375150089,sit
drewno,p047,2,P047_P048_Z,157.12543773256286,45.34249471711061,69693.53204943203,20.573597981079697,6.632183908045977,16037.72677417544,2416.818938580269,stand
patrzec,p068,2,P067_P068_Z,26.861383001995367,56.94327633892541,3552.926290987164,3.2006723955328846,11.049808429118777,647.9639026995259,803.567896479167,sit
jablko,p042,3,P041_P042_Z,38.559825328491904,46.2833944738316,16767.383388717066,19.12885533564578,1.3256704980842913,4539.759213227584,983.4181614133628,stand
rower,p089,2,P089_P090_Z,103.29313360264972,25.93592811189096,48615.143388656914,23.96814912248873,3.3295019157088124,11048.385937716164,2311.7847017543627,stand
jechac,p028,3,P027_P028_Z,29.677210096014903,37.95751639631404,2287.69003046147,9.301556098598338,3.996168582375479,343.0429279531306,768.4670012735112,sit
lopata,p002,1,P001_P002_Z,93.75099106769142,56.7326647405482,28298.35498573111,12.34034817400827,6.471264367816092,6878.958073402961,1052.237046459401,sit
lopata,p068,3,P067_P068_Z,94.7860214513138,64.24398053004286,21308.786896779544,22.184775063578385,4.114942528735632,5110.301104004261,1561.5469605977937,sit
patrzec,p008,3,P007_P008_Z,0.9879660477684642,94.36721577936328,0.1462674741211746,0.2206226602059533,6.540229885057471,0.0139371175811337,32.91748681812349,sit
jechac,p118,3,P117_P118_Z,27.42343543667603,114.01165955230526,4202.539341831029,7.422265207678323,2.7662835249042144,633.9178054609101,1016.3260812323114,sit
laska,p049,1,P049_P050_Z,55.31133373764797,58.43898796448117,6787.907256659116,8.778663305653973,5.325670498084291,1304.8859883788057,653.1781829961121,stand
siedziec,p044,1,P043_P044_Z,90.70814697351486,70.65003494079117,9076.071482957155,9.812776133033877,8.42911877394636,2143.4531035215323,1328.2805187208655,stand
rabac,p002,3,P001_P002_Z,68.31514970001358,55.98264563381357,13451.877644090311,10.185219495228544,5.145593869731801,3073.9614381308843,1207.466590385744,sit
jechac,p077,1,P077_P078_Z,42.89748518492886,44.12664051554126,7676.389797500069,9.125197435122235,3.5517241379310347,1298.744691352622,1082.7155791433358,sit
lopata,p035,3,P035_P036_Z,52.79285975741006,24.939567141967824,11355.119046676022,11.866435151400866,4.360153256704981,2357.293645774352,1019.8584415599032,sit
obierac,p066,3,P065_P066_Z_SIT,24.773790049618068,36.77184256468787,2120.366833234998,6.312141842958239,3.6398467432950192,316.86054875241297,583.372936165249,stand
chodzic,p043,3,P043_P044_Z,84.01243993165937,85.68720676649761,77789.93627149347,37.61021787175903,1.8659003831417624,23171.193535809547,1869.3397452781323,stand
chodzic,p060,2,P059_P060_Z,50.624200441631366,53.94430819443652,8679.641304590232,15.435514375289175,2.628352490421456,1747.488956252913,810.1410107958615,stand
butelka,p025,2,P025_P026_Z,56.79312017142328,36.94904306214245,38695.244050459085,12.11671855922364,4.065134099616858,2841.1580124220864,1377.5606555368558,stand
czytac,p096,2,P095_P096_Z,40.2491006400298,36.9288410796968,5513.639352522858,7.259633318906471,5.134099616858237,631.2849990442045,1495.2956836043356,stand
drewno,p121,1,P121_P122_Z,229.4931350176361,69.1842863365732,29283.454487185616,5.8508260776377465,44.22222222222222,9207.737901864415,2046.1817410868532,sit
kopac,p096,3,P095_P096_Z,58.63255566628165,47.65521987699379,18841.512179277797,13.889335225103084,3.3256704980842917,3313.637019624348,799.1139813179591,stand
rabac,p116,3,P115_P116_N,54.9488683481413,42.36906492518866,11283.71392470926,15.440039349847542,3.340996168582376,3618.0096750407984,2976.4199396245635,sit
kopac,p108,3,P107_P108_Z,23.635943772622173,26.93992982376857,4836.842789655659,12.318993405543743,1.6896551724137931,363.73615472481794,743.6655004451679,stand
rabac,p047,3,P047_P048_Z,177.31940363336443,48.680051331644,51789.38208897684,43.48524407999782,4.275862068965517,14885.539563590008,3591.8362989078905,stand
strzelac,p115,1,P115_P116_N,25.41499687775713,99.77901482945258,4261.974986625542,11.029138385657586,2.3793103448275863,428.4812287877895,1384.64582146773,sit
patelnia,p122,1,P121_P122_Z,57.591046066820994,32.26512767706277,6069.107719590488,7.230187258627776,7.628352490421456,1192.208211785343,933.8818463099964,sit
obierac,p022,1,P021_P022_Z,79.76744771579283,69.6562532154536,35496.55491257142,11.694836722659266,5.873563218390805,4940.600845136731,1256.9293083302634,stand
laska,p090,3,P089_P090_Z,72.90095519698419,35.56146600083187,64899.33299243339,17.63685958511153,3.3448275862068964,10502.20998198553,1280.994245441152,stand
luneta,p066,3,P065_P066_Z_SIT,15.306967903760738,55.82558335910233,2072.9905179633743,7.645345078410728,1.8773946360153255,67.57160092176606,337.5489098861387,stand
patelnia,p076,1,P075_P076_Z,87.61666347889715,42.18584067033963,19151.904041611386,6.743398228888205,14.96551724137931,4170.345069955399,1204.841351305448,stand
skakanka,p107,1,P107_P108_Z,61.989376549672,23.653336696455007,12751.704040486293,32.457597458876265,2.045977011494253,1706.5737808576484,1543.9331415425318,stand
chodzic,p144,2,P143_P144_Z,17.577261259998277,57.06421783979298,1241.2238756315437,4.810404892192207,3.7662835249042144,185.2540018009648,362.5277984879583,sit
lawka,p093,2,P093_P094_Z,155.37187482892733,48.40931474323878,93328.7251222793,18.91725818749775,7.187739463601533,21936.743257665163,1620.2056742780223,stand
luk,p026,3,P025_P026_Z,57.48411967028787,54.12443469821669,30194.753334074838,23.58092831066313,1.7624521072796937,3418.2653445790065,1872.3872503865784,stand
drewno,p070,2,P069_P070_N,164.85234405889784,126.63915761382682,39774.31937570493,27.03009704148142,5.471264367816092,8879.559363490629,2310.054414423364,stand
lopata,p118,1,P117_P118_Z,114.19331267420884,62.6824026102298,38062.71496735806,13.573510167227052,7.996168582375479,8870.149941918799,1392.9041101156693,sit
skakanka,p140,2,P139_P140_N,81.39672649891165,118.44494725640877,20023.657619450423,24.460956450292528,2.835249042145594,4772.79943267098,1645.664606785937,stand
schodzic,p035,1,P035_P036_Z,19.832656816572165,25.94271671895109,1346.4741891464937,3.771740684621363,5.551724137931035,151.21848844681716,619.9812680123235,sit
schodzic,p065,1,P065_P066_Z_SIT,44.58477137766177,85.24160290098908,7761.209729252125,5.331800347454641,9.624521072796934,1381.6456213534689,605.5473253212675,stand
lopata,p023,1,P023_P024_Z,103.47065852486946,40.53465554329461,43470.19016854483,11.708135554681196,7.7011494252873565,11411.611855809597,1085.3598471182845,stand
rabac,p070,2,P069_P070_N,101.2342467055724,115.5967549274794,56902.68910686005,20.57028688506825,4.245210727969349,13083.15153239118,1969.4413060497063,stand
siedziec,p106,3,P105_P106_Z,39.00622303376353,45.47105529606422,11452.088886150445,12.659910301989118,2.885057471264368,1828.290411775345,1052.2580450368428,stand
siedziec,p067,3,P067_P068_Z,35.213504312409626,75.14295596206442,4970.116568824304,17.570507446287653,2.256704980842912,1258.0466419470415,1190.7171756942942,sit
skakac,p016,1,P015_P016_Z,43.40438756202288,48.54056045341747,1577.3536175051447,11.87325463260496,4.42911877394636,351.1754784353084,1867.5512618409705,stand
obierac,p122,1,P121_P122_Z,33.478794169116235,32.08714072354832,3626.877395343644,6.287223041880337,4.007662835249042,481.41555882181984,727.0542645165975,sit
wedka,p094,2,P093_P094_Z,112.00190676860484,36.92719271467799,168133.04749259222,22.214712684451627,3.78544061302682,37739.04098868214,3045.884646532864,stand
otworzyc,p141,1,P141_P142_Z,43.67400326151657,42.30700824129243,7455.379800103244,4.244403776517446,11.076628352490422,1215.537771175475,955.4301976399444,sit
siedziec,p021,1,P021_P022_Z,73.88515220925507,75.84551305288961,27957.25761739437,10.874839197954223,5.869731800766283,5220.523773245281,1779.5823757879523,stand
rower,p037,2,P037_P038_Z,138.65638769342917,179.8789229056543,182191.42093991797,27.159487331363447,4.934865900383142,29986.110380615457,1904.625611660904,stand
smazyc,p087,3,P087_P088_Z,29.472223067078264,33.78524666212388,6992.2240508877785,16.76152821139617,1.7509578544061302,725.8980811814743,1091.490179711019,stand
skakanka,p106,1,P105_P106_Z,209.1863639270332,43.75138259722134,116094.00139269448,42.21880338173354,4.965517241379311,28852.196532196263,3989.765693447997,stand
chodzic,p071,2,P071_P072_Z,7.130975416899551,39.9683668124104,93.93631901944948,2.392107735720936,2.877394636015325,16.445862907001118,334.09929795129784,sit
strzelac,p070,1,P069_P070_N,19.960397244552528,21.87937888965478,2478.288293238712,3.81480620981818,4.911877394636015,196.1439092585643,448.60083421837527,stand
chodzic,p081,3,P081_P082_Z,89.08712675960132,37.03197052617477,38616.537153456935,18.88152134399805,4.704980842911877,8099.436211765692,1493.1785097970212,stand
patrzec,p069,3,P069_P070_N,0.3049266150201355,61.7079052446567,0.0070088632744261,0.0849066563990496,5.103448275862069,0.0003533997008265,7.017906924216748,stand
jablko,p094,1,P093_P094_Z,64.08314820015117,106.88960300020564,20501.280808192456,7.672303362059958,7.578544061302682,4411.8774150938925,505.52631512458726,stand
ksiazka,p126,3,P125_P126_Z,41.79502237666848,63.76491392605701,2001.5946477914863,9.74267656675444,4.126436781609195,562.1149961704908,1264.3161405994067,sit
skakac,p081,3,P081_P082_Z,79.69583147172557,46.79126900260764,5826.873247575859,23.630397935922275,3.1226053639846745,1805.2017201087035,1591.9193377379308,stand
jablko,p072,1,P071_P072_Z,16.894188382296804,39.98249814161659,2853.3140663589684,6.305565694231046,2.183908045977012,275.43006562190624,557.6046388270512,sit
drabina,p105,1,P105_P106_Z,186.42867363236437,227.04782482210837,252368.2696534306,20.14539090689438,8.647509578544062,55910.350848798014,2775.364709135588,stand
patrzec,p100,1,P099_P100_Z,51.20991690791925,54.91489748886524,21964.523678684905,14.822850318511446,3.1494252873563218,1742.1842475311691,2177.006404640965,stand
schody,p112,1,P111_P112_Z,64.7719758207064,31.32660255385408,20884.0808884,9.436592088257006,5.862068965517241,3411.302750521544,1620.1668240573838,sit
skakanka,p089,1,P089_P090_Z,188.54392831549947,23.582663102898103,54917.56585915978,42.417355632892246,4.367816091954023,16786.412631737483,2913.089634489704,stand
patelnia,p004,2,P003_P004_Z,71.77884128052585,50.21026685493488,10129.246976973418,10.616833810380172,7.3486590038314175,1431.6400176084285,1541.5910388528443,sit
butelka,p043,2,P043_P044_Z,64.7143145679279,234.84919040706,41572.22672974815,21.982164825074957,2.6206896551724137,10336.664500033865,1127.2297815665358,stand
schodzic,p093,3,P093_P094_Z,55.42759974211162,50.499466619192965,20815.565805274586,14.652606285240296,3.735632183908046,1786.2098860567974,1282.730291975836,stand
otworzyc,p142,1,P141_P142_Z,24.34253534352972,38.605114292476486,2647.1263171597725,3.8372159019269705,6.567049808429119,288.3652645428425,586.6865503704266,sit
luneta,p123,2,P123_P124_Z,33.206355018672035,80.73905732612793,3922.799750805367,13.20978917113398,1.9348659003831417,437.5904821218299,1065.270244430349,sit
chodzic,p040,1,P039_P040_Z,972.6689126943268,132.9581444732781,468413.1972774187,30.860917671255752,29.45977011494253,142704.06248072136,3367.1108917909305,stand
patelnia,p096,2,P095_P096_Z,67.66044227638449,34.71467289810888,24109.71036057057,16.52398838896905,3.513409961685824,3795.332474098053,1186.9356328231347,stand
skakac,p053,3,P053_P054_Z,78.30267593762112,28.81490077082802,15437.97832040534,20.63150721190868,3.5478927203065136,3134.593224298289,2434.5612761847547,stand
schodzic,p115,2,P115_P116_N,55.09907955851392,54.02416345778711,15823.626264598284,16.164007247756945,3.2452107279693485,2625.083893032658,1351.805418463946,sit
wedka,p010,2,P009_P010_Z,124.32697242476256,24.01207134743025,96402.16021684869,19.039141862071958,5.532567049808429,23386.715849598742,1857.558150584037,stand
wedka,p072,3,P071_P072_Z,51.597753432017576,38.09373758598506,7981.085168309392,17.780224221411032,3.0957854406130267,1433.686129603254,1199.6263800144736,sit
smazyc,p083,1,P083_P084_Z,91.54115631698944,23.22468926489114,23785.06070476597,12.14853021463955,7.482758620689655,3182.858779721289,1202.2897701517409,stand
lopata,p050,2,P049_P050_Z,150.25761882634802,55.671611195165504,101512.3051564419,28.862084018382948,4.187739463601533,33412.686079188745,2020.19760788355,stand
czytac,p088,1,P087_P088_Z,49.01630229617958,49.17943544084952,27899.00981499218,8.252353262674468,4.724137931034483,3154.8564922739583,1419.4541623681205,stand
schodzic,p073,1,P073_P074_Z,56.67021389927928,43.508835184865774,17635.557300956083,9.291261076976143,6.452107279693487,3939.855804876816,1293.0855317104413,sit
wedka,p033,1,P033_P034_Z,165.9326481825521,60.93676592213197,40313.781216693525,11.374123196918337,16.50574712643678,9516.754875692346,1861.119229661905,sit
ksiazka,p116,3,P115_P116_N,23.257035912793693,43.77807305710242,968.833261402225,8.475081029557579,2.5900383141762453,277.9244232257916,1689.5095962683977,sit
butelka,p094,2,P093_P094_Z,49.971157362467785,69.14269723069953,9447.11357700718,10.360807967406997,4.46360153256705,1886.480974510248,650.0433515206649,stand
chodzic,p028,2,P027_P028_Z,24.71824686843757,26.332469809761548,3185.6543460869907,4.512012368228632,5.75095785440613,386.813259413271,723.3066635334947,sit
rower,p019,1,P019_P020_Z,236.04830563325845,77.2677969247983,207576.4734757492,18.52295264864203,12.0,83007.94187292547,1710.5358868130857,stand
lowic,p130,1,P129_P130_Z,190.61099141286977,44.37345960512046,32520.106786638647,13.958981738382176,12.60919540229885,7923.577623842991,981.5823886916156,sit
skakanka,p054,2,P053_P054_Z,142.92055278290638,42.54668683370318,47998.14545788497,62.20620007644786,2.0153256704980844,12711.91068022358,2895.239457053473,stand
strzelac,p120,3,P119_P120_Z,23.49725232538263,52.66730825573553,1498.4356538769018,10.513758263501693,1.6590038314176243,180.8801298054738,1349.9155939476375,sit
luk,p089,3,P089_P090_Z,100.61973803547946,30.67895717043508,55682.06211459343,29.374300257209715,2.4559386973180075,13806.685431397938,1292.1192488766535,stand
obierac,p111,1,P111_P112_Z,29.5489964961368,34.967636779298765,2733.213457522605,8.148115598179512,2.727969348659004,365.2121260278136,1776.7895906963645,sit
rower,p013,2,P013_P014_Z,63.12783619633633,51.792082345293565,13123.146293908594,14.847831014704898,4.823754789272031,2729.2476991342105,2009.0824289927743,stand
smazyc,p098,3,P097_P098_Z,49.50296222676853,79.82559963827373,16128.009953720652,11.39228165590528,4.988505747126437,3283.143205358908,1497.8566166800013,stand
kopac,p005,3,P005_P006_Z,83.98525718846246,33.42312605272219,6153.568716542583,12.216131500958872,5.590038314176245,1277.949349933146,961.7438067867696,sit
jechac,p058,1,P057_P058_Z,62.507535001828,100.3553917841658,6088.221245625731,6.007525758661563,10.383141762452109,1190.047532796914,1174.7313824744367,sit
lowic,p141,2,P141_P142_Z,82.86520588366932,42.90330080347261,25394.037565514293,15.21498321123823,5.486590038314176,5298.460417469705,1437.4981489181189,sit
smazyc,p127,1,P127_P128_N,64.7447507969429,35.89389365406029,6943.087625784125,9.775866501330906,6.245210727969349,1967.811076576196,878.4766775277474,sit
czytac,45,2,P045_P046_Z,184.4735733631528,55.57259915626867,86423.55674157024,16.57516227677955,11.490421455938698,16034.200830720658,3234.0729370180325,stand
luneta,p062,1,P061_P062_Z,43.52041971708768,130.56599204838506,5803.648007421489,7.31549413356276,5.241379310344827,559.1985732817631,1081.8166315635565,sit
smazyc,p060,1,P059_P060_Z,81.58413672389041,67.30409484072948,12626.014839569196,6.92266183450519,12.662835249042146,2437.005159479511,1044.3519952859615,stand
schody,46,2,P045_P046_Z,146.90399168602292,49.4480583127604,33873.27627598801,18.769898616290167,7.287356321839081,8422.627487443868,1274.9689146269227,stand
wchodzic,p017,1,P017_P018_Z,105.14648489238525,78.96432363424773,60324.20873627452,17.661197030122146,5.436781609195402,16595.435628254854,1098.4113467654695,stand
jablko,p049,1,P049_P050_Z,322.2938746028487,58.21187532375833,109044.92940048284,9.75065240365213,30.03065134099617,31632.947218436668,2659.457358322695,stand
ksiazka,p030,1,P029_P030_Z,157.91251512593936,85.8960907288619,17279.30285174016,8.565929228359488,17.026819923371647,5345.363273212134,1261.8918158232664,sit
smazyc,p104,1,P103_P104_Z,100.49761954382,169.51405617086962,22983.95319767705,12.359280355956717,8.789272030651341,3366.266340543483,1436.0267276351185,stand
smazyc,p120,1,P119_P120_Z,44.08488719517637,48.15844216212139,4651.1971261474055,6.188792321766711,7.57088122605364,716.5245602820258,843.6769511933611,sit
smazyc,p052,2,P051_P052_Z,44.49856624747552,29.25778129585825,12934.434995090982,10.237138944809116,3.203065134099617,1030.2997868590596,1104.9114290673256,stand
siedziec,p076,2,P075_P076_Z,83.76953714594755,49.69156155338421,16135.767282761695,8.930067578702154,10.019157088122606,3945.4955736236575,1043.7133320168357,stand
wedka,p036,2,P035_P036_Z,39.96396231286424,89.72725475074738,5317.107763472889,12.811927924374016,3.1379310344827585,1183.5040505435504,2005.344114377112,sit
drewno,p088,1,P087_P088_Z,526.0258023802745,58.660893062573074,346942.1856387925,28.59339621215811,16.762452107279692,118817.02767318854,2822.6313714383764,stand
smazyc,p039,2,P039_P040_Z,216.6168252042444,106.65146253899152,50174.76126426547,17.388325227941397,13.076628352490422,13696.123874654286,2043.168803098444,stand
gwozdz,p122,2,P121_P122_Z,29.59988619159423,37.58838033858074,1497.7528195885204,5.84555605331829,5.3486590038314175,219.60065146116227,859.4931473127854,sit
strzelac,p054,1,P053_P054_Z,130.05466907267743,89.96038713561188,102495.8669677441,23.670099601177885,5.210727969348659,26510.88908537586,2104.0884848474047,stand
skakanka,p086,3,P085_P086_Z,49.29164957259404,55.79271100812512,13895.833706443402,31.8299626225976,1.2835249042145591,1215.7684687931553,1912.9689175254964,stand
rower,p023,2,P023_P024_Z,81.7732729350295,70.42983889688045,82088.9369470728,14.506062537393689,4.547892720306513,12632.387011384966,1169.4671392042046,stand
rower,p004,2,P003_P004_Z,51.52500367549623,32.816052273849955,5130.586709239577,6.4899465914096615,8.992337164750959,687.381753769794,614.4041404925555,sit
luk,p144,3,P143_P144_Z,47.52887239796335,55.35202665947765,12338.58445747449,10.789532194084527,4.8773946360153255,1941.101787169324,1321.7383703965895,sit
jechac,p071,3,P071_P072_Z,18.177916572074256,46.42938441157235,498.359564683576,6.442239592543007,2.111111111111111,71.93856508914072,465.91558150577663,sit
rabac,p107,1,P107_P108_Z,138.33177786207855,49.23418658073973,53219.11888839068,14.975714545413018,7.842911877394636,10489.729200577283,2469.9052391580144,stand
kopac,p097,3,P097_P098_Z,67.67711085614229,44.845352018684274,18763.19117852765,20.363037036808844,3.0842911877394634,3587.562867718368,1065.5103249834067,stand
ksiazka,p108,1,P107_P108_Z,34.61370233165918,46.26608356375094,7823.51964536128,6.24787885852125,6.149425287356322,632.7812067050656,481.63544315338913,stand
wedka,p137,2,P137_P138_Z,238.8520974981102,33.48635362632811,36991.87285133923,15.966945613230118,16.53639846743295,10233.641638435523,1858.3253223592271,sit
smazyc,p071,2,P071_P072_Z,83.46800619336102,37.991704929356416,5530.966273757434,6.85295243723549,14.114942528735632,1279.7374989366278,1554.695295031055,sit
strzelac,p133,3,P133_P134_Z,36.64406027798626,24.795566546037985,4228.504667905316,8.306655932099757,4.7203065134099615,629.4164241235975,505.33302238916986,sit
drewno,p114,3,P113_P114_Z,77.8443038287753,26.75912417565094,23498.12196726624,17.12180324382642,4.609195402298851,3846.602792760043,1234.0389230729136,sit
laska,p100,2,P099_P100_Z,29.257392453758293,61.19202485032567,7002.929394286101,10.607812044358894,2.28352490421456,492.31347733434745,829.1744777489664,stand
kopac,p011,3,P011_P012_Z,150.4035016934462,44.01018211780328,55214.63452146192,30.75028093799441,4.651340996168583,13154.776630313863,2021.231102329867,stand
wbijac,p052,2,P051_P052_Z,79.76395285146704,47.38589416940467,13900.091232756487,7.37566438332968,10.597701149425289,3012.072837800637,1365.1365913347863,stand
wchodzic,p056,2,P055_P056_Z,130.05045161245917,15.096555497342791,82898.01553783692,15.141493434223644,8.367816091954023,14599.69053920748,1855.423684910838,stand
jablko,p116,2,P115_P116_N,54.74244822084051,70.58712629557934,5078.149033666464,8.053894087171438,7.291187739463601,878.2501083648838,912.9700192288964,sit
smazyc,p009,2,P009_P010_Z,132.78730243500198,42.4931141364796,14857.864042862837,8.543759717054,15.88888888888889,2518.3641758933845,1900.5006119700608,stand
jechac,p058,3,P057_P058_Z,93.482861480564,52.724916327243584,156233.07966170495,25.788110062369256,3.10727969348659,5137.4786663040295,1220.7264438916245,sit
luneta,p091,2,P091_P092_Z,73.64498527722735,70.97099125392704,43624.45750688856,24.3618844729568,2.524904214559387,9258.797861457975,1768.3908123861588,stand
czytac,p096,3,P095_P096_Z,32.501278953959066,21.93492421632742,4447.965077624351,9.943376607818806,3.3448275862068964,556.5049368850035,921.3907886140375,stand
skakanka,p110,2,P109_P110_Z,145.80933594830776,56.958306359616,47574.26535564137,32.04252866849584,4.766283524904215,11423.277070641316,4035.2177787081496,stand
jechac,p139,3,P139_P140_N,31.03692156353225,89.75942721745494,3881.381318288141,8.144207116565333,3.3946360153256707,542.7854010069833,864.1473844304593,stand
gwozdz,p003,1,P003_P004_Z,89.71323812379563,41.15985721385527,14009.54539918379,11.23555723320894,8.11111111111111,3237.4035951781684,2283.305915948228,sit
jablko,p096,3,P095_P096_Z,61.90595229391322,20.78444458386316,8214.697094961615,9.567491908274157,5.7203065134099615,1644.375839315335,697.8503473020955,stand
otworzyc,p068,1,P067_P068_Z,122.85898349225732,172.685768783705,17344.402715919994,9.784034605054716,14.245210727969347,3547.0834047990825,1459.576846324042,sit
skakac,p070,1,P069_P070_N,29.743391335208496,45.57727079688895,505.80878218672257,6.180206584463796,5.363984674329502,59.8542102063054,675.7593204558885,stand
skakanka,p086,1,P085_P086_Z,115.12235605354589,48.41934322203498,13042.128861774678,36.741737917656486,3.624521072796935,2569.433575334211,2334.6271162117505,stand
skakanka,p080,3,P079_P080_Z,129.09587636844824,61.20987596229095,49561.59735396973,29.81871745377587,4.160919540229885,13650.718120845337,2478.141057127212,stand
patrzec,p092,2,P091_P092_Z,53.73663862639419,90.00984928632806,25857.747205512485,15.574115686795077,2.632183908045977,5392.878815972552,1607.6827102198206,stand
patelnia,p121,2,P121_P122_Z,55.58213883998058,47.22284360729525,8177.052975056064,9.103517601700068,5.540229885057471,1422.2255963812045,1113.910091351286,sit
rabac,p106,3,P105_P106_Z,232.3435836101338,41.42547166186493,108353.13893461508,36.16037465974303,5.773946360153257,33037.00492476957,2409.989230474514,stand
lopata,p107,3,P107_P108_Z,108.37830585086566,49.02233452508565,25491.09032322884,19.86103675019445,5.494252873563219,8436.061052642503,1479.626271987808,stand
smazyc,p142,2,P141_P142_Z,36.73383284615738,21.093251785897664,2757.586486603612,5.8573283614826135,6.375478927203065,276.3428256918617,866.0942322878346,sit
